Timestamp,Bt-med,Bt-min,Bt-max,Bx-max,By-min,Bz-med,Bz-min,Theta-med,Theta-min,Dens-med,Dens-max,Speed-max,Kp
1680307200.0,5.49,1.95,7.08,4.79,-5.46,3.39,-4.92,40.6,-61.05,9.13,12.9,538.6,2.0
1680328800.0,5.18,3.81,6.55,5.43,-5.54,0.96,-5.1,11.31,-71.38,9.83,12.7,559.2,1.667
1680350400.0,5.51,4.41,6.71,5.48,-5.51,-0.96,-5.53,-10.74,-69.76,10.37,12.37,561.0,3.333
1680372000.0,6.07,5.22,7.14,6.14,-5.56,-1.37,-5.88,-13.57,-82.23,10.18,13.79,585.5,2.667
1680393600.0,6.09,4.96,6.77,5.12,-6.69,-2.18,-5.05,-21.07,-61.84,11.93,13.35,568.3,3.667
1680415200.0,5.69,5.18,6.45,5.55,-5.83,1.3,-5.6,13.62,-67.05,9.49,14.3,572.4,2.667
1680436800.0,5.43,5.19,5.71,5.61,-2.76,0.75,-1.81,8.03,-19.94,9.45,10.6,532.1,2.333
1680458400.0,5.47,5.17,5.98,5.74,-4.55,-1.83,-4.79,-19.22,-60.95,7.37,10.26,588.8,2.0
1680480000.0,5.55,5.22,6.27,5.61,-5.76,-1.13,-3.26,-11.45,-36.1,7.13,9.16,510.5,3.333
1680501600.0,6.06,3.94,6.72,5.08,-6.71,-1.29,-3.64,-12.37,-42.12,7.9,9.71,516.4,1.333
1680523200.0,5.6,2.86,6.23,5.62,-6.02,-2.08,-4.74,-24.17,-65.01,9.86,11.18,537.8,2.667
1680544800.0,5.58,4.93,6.6,5.58,-5.52,-2.18,-5.68,-22.61,-79.85,9.59,10.77,531.4,3.667
1680566400.0,5.71,4.0,6.68,5.57,-6.24,-0.24,-5.98,-2.74,-65.54,10.0,12.51,541.1,3.667
1680588000.0,5.07,3.78,5.97,5.31,-5.01,-0.39,-4.25,-4.8,-60.35,10.74,11.9,539.7,2.333
1680609600.0,4.76,3.42,5.65,4.77,-5.05,0.33,-3.54,4.3,-50.98,10.31,11.08,530.4,2.0
1680631200.0,5.13,3.02,5.79,4.81,-5.19,-2.29,-4.43,-26.48,-60.63,10.11,11.71,529.7,2.667
1680652800.0,4.4,3.7,6.29,4.07,-5.84,-1.2,-3.61,-15.77,-54.46,9.55,11.07,527.7,3.0
1680674400.0,4.0,2.81,5.07,4.05,-4.02,-1.45,-4.36,-24.41,-72.06,9.99,11.47,523.1,1.667
1680696000.0,3.83,2.04,4.39,2.38,-4.04,-2.08,-3.43,-33.74,-72.74,6.05,10.07,479.5,3.0
1680717600.0,3.92,2.96,4.68,4.06,-3.78,-1.38,-3.44,-21.53,-57.83,4.41,6.03,443.8,2.667
1680739200.0,4.62,4.14,5.46,4.04,-5.28,1.7,-3.42,21.77,-47.98,5.64,6.95,414.8,1.333
1680760800.0,4.86,4.36,5.66,5.16,-4.39,-2.14,-4.27,-26.41,-64.76,4.2,5.69,398.7,1.0
1680782400.0,5.43,4.4,5.84,4.97,-4.5,-2.81,-4.56,-32.21,-57.61,3.32,4.89,401.2,2.0
1680804000.0,5.92,4.99,6.38,5.27,-4.53,-0.77,-5.79,-7.46,-83.51,4.04,5.21,419.7,3.0
1680825600.0,5.52,4.86,6.33,5.46,-4.66,-3.42,-5.6,-37.92,-71.0,3.75,5.76,425.7,3.0
1680847200.0,5.07,4.7,5.38,4.95,-4.64,-0.48,-4.62,-5.44,-66.34,3.01,4.77,424.8,1.667
1680868800.0,4.83,4.42,5.08,4.91,-2.63,1.41,-3.08,17.55,-41.35,1.91,4.24,416.2,1.667
1680890400.0,4.92,4.32,5.22,4.99,-4.47,-1.43,-4.09,-17.05,-58.23,2.52,4.71,420.3,1.333
1680912000.0,5.01,4.64,5.19,4.98,-4.73,-2.37,-4.96,-28.56,-76.94,2.86,4.62,440.6,1.0
1680933600.0,5.06,4.74,5.26,4.9,-4.6,1.23,-5.01,13.96,-76.09,1.08,4.58,443.6,1.667
1680955200.0,5.05,4.12,5.6,4.24,-4.05,0.35,-4.43,4.45,-56.35,1.18,2.27,408.0,0.667
1680976800.0,4.76,3.39,5.25,4.18,-4.65,-1.96,-4.95,-24.96,-76.16,0.73,2.0,442.1,0.333
1680998400.0,4.08,3.79,4.58,3.96,-3.78,0.63,-2.62,8.52,-36.21,0.35,1.13,433.7,3.0
1681020000.0,4.08,3.78,4.32,3.85,-4.01,-1.68,-4.06,-24.67,-73.11,0.8,2.83,469.8,0.667
1681041600.0,4.28,4.03,4.46,4.35,-3.36,-0.97,-3.94,-13.23,-63.28,2.6,3.15,469.9,1.0
1681063200.0,4.48,4.17,8.24,5.82,-6.56,-2.26,-6.55,-28.2,-58.71,2.59,9.97,470.3,1.333
1681084800.0,8.87,6.81,10.99,8.34,-5.84,-5.07,-7.87,-36.5,-49.47,12.24,36.11,345.4,2.667
1681106400.0,10.43,5.71,13.44,7.15,-6.08,2.82,-7.29,17.98,-47.43,12.31,32.39,525.9,3.333
1681128000.0,5.87,2.16,10.29,6.17,-4.66,2.55,-2.52,28.92,-23.47,11.33,15.08,557.3,2.667
1681149600.0,6.97,3.55,8.84,2.61,-4.13,4.39,0.19,35.55,2.43,8.62,11.54,522.5,1.333
1681171200.0,7.15,5.73,8.97,6.43,-3.04,3.62,-4.69,27.92,-41.0,9.86,11.43,477.5,0.333
1681192800.0,6.22,5.13,7.72,3.39,-3.4,1.57,-3.26,15.5,-29.5,7.39,9.77,477.3,2.333
1681214400.0,6.11,5.31,7.51,2.23,0.62,0.73,-3.6,6.64,-34.52,6.32,7.45,443.1,1.0
1681236000.0,5.84,4.8,6.76,2.58,-2.17,2.78,-3.19,26.88,-37.28,5.72,8.49,405.9,1.667
1681257600.0,5.83,4.3,6.44,3.73,-2.8,1.8,-2.78,19.88,-27.35,3.99,6.23,401.7,0.0
1681279200.0,6.19,4.0,7.51,5.71,-0.04,0.67,-3.31,6.68,-32.16,3.32,5.99,383.0,1.0
1681300800.0,6.42,4.05,9.85,4.06,-1.76,1.88,-3.83,16.93,-33.57,2.54,4.75,404.2,1.333
1681322400.0,5.93,3.81,7.28,0.29,-1.66,2.83,-3.25,29.68,-26.83,2.51,7.1,403.2,0.333
1681344000.0,7.65,5.96,8.51,0.76,-5.32,5.06,-4.98,46.63,-46.98,4.73,7.59,426.8,2.333
1681365600.0,6.7,6.26,7.29,-2.86,-2.98,2.95,0.23,26.46,2.03,3.25,4.86,417.4,0.333
1681387200.0,5.78,4.85,6.34,2.29,-2.38,-1.12,-4.94,-11.45,-72.52,3.54,6.61,423.4,0.667
1681408800.0,5.72,4.94,6.18,2.94,-0.21,-0.92,-5.04,-9.43,-69.04,4.44,6.66,421.8,1.667
1681430400.0,6.32,4.58,6.88,3.55,-4.0,5.03,-1.89,53.97,-17.96,5.53,8.3,399.6,1.333
1681452000.0,7.01,5.92,7.8,3.98,2.33,-3.16,-5.18,-26.32,-48.45,4.56,8.25,397.8,1.333
1681473600.0,7.33,5.19,8.03,1.97,-1.45,2.07,-5.9,16.98,-60.23,4.16,7.51,391.6,2.333
1681495200.0,6.79,6.34,8.07,0.42,0.36,0.23,-4.89,1.88,-49.41,3.12,6.33,395.9,0.667
1681516800.0,6.24,5.78,7.09,0.61,0.08,-0.73,-5.39,-6.68,-66.02,2.5,5.0,394.4,2.333
1681538400.0,5.67,3.72,6.17,0.95,-1.26,-3.13,-5.22,-35.0,-70.59,4.15,9.99,360.2,2.333
1681560000.0,4.44,2.74,5.48,-0.88,-4.92,-1.76,-3.17,-24.6,-45.68,8.43,10.01,361.7,2.0
1681581600.0,4.77,3.61,5.27,0.62,-5.27,-0.97,-2.8,-12.15,-38.49,6.2,7.63,362.8,1.333
1681603200.0,5.44,4.08,5.97,0.18,-4.78,-1.22,-2.89,-13.35,-32.14,2.09,5.63,490.1,0.667
1681624800.0,5.82,5.2,6.11,-2.77,-5.37,-1.11,-3.92,-11.03,-44.34,2.55,4.77,489.0,1.667
1681646400.0,6.9,5.32,7.32,-1.66,-5.66,3.09,-1.44,27.49,-11.71,4.82,7.87,345.8,1.0
1681668000.0,7.53,6.78,7.94,-1.6,-7.5,0.88,-2.8,6.72,-21.44,5.92,7.32,335.9,1.0
1681689600.0,6.76,5.15,7.78,2.01,-6.78,3.59,-3.67,34.96,-39.04,5.68,7.77,372.5,1.333
1681711200.0,7.34,5.94,9.47,2.73,-0.91,3.0,-7.8,25.76,-56.6,3.67,6.54,398.3,1.333
1681732800.0,7.71,6.18,9.15,2.74,-2.35,2.21,-7.29,17.84,-62.44,2.33,3.58,490.8,1.0
1681754400.0,8.34,6.5,9.93,3.68,-1.97,4.41,-2.87,30.64,-19.96,2.89,6.22,481.7,0.333
1681776000.0,8.04,5.47,8.75,1.03,1.55,2.86,-1.57,20.8,-16.3,2.81,5.98,484.1,0.333
1681797600.0,6.8,6.43,7.56,1.06,1.67,2.93,0.75,26.11,6.6,4.36,6.57,483.3,0.333
1681819200.0,16.15,6.55,19.23,13.88,-1.8,9.56,-16.04,43.23,-69.0,16.31,30.32,551.1,3.667
1681840800.0,8.18,2.68,16.62,12.46,-0.5,0.52,-3.45,4.08,-43.38,12.42,23.47,614.5,3.667
1681862400.0,6.33,5.68,7.1,4.21,2.4,2.58,-0.88,23.92,-8.77,11.31,13.13,592.1,2.667
1681884000.0,7.01,4.55,8.08,4.22,-4.01,-5.54,-7.76,-57.93,-85.38,9.18,14.28,541.0,1.0
1681905600.0,7.98,6.56,8.81,6.02,3.25,-1.71,-6.79,-12.24,-62.78,7.72,10.63,492.3,3.667
1681927200.0,9.19,8.76,9.88,8.16,3.06,3.52,-0.01,22.29,-0.05,6.07,6.96,486.1,1.0
1681948800.0,10.54,9.46,10.84,6.52,0.8,9.47,5.55,63.83,35.24,6.13,7.9,433.4,0.333
1681970400.0,9.94,9.29,10.34,4.7,-2.92,8.98,7.93,64.63,56.9,6.32,9.14,420.2,0.667
1681992000.0,8.39,7.81,9.4,3.52,-5.67,6.96,5.16,54.81,40.83,5.16,7.91,442.1,1.333
1682013600.0,6.66,5.73,7.77,3.26,-6.42,3.06,-0.06,26.72,-0.61,3.9,7.06,488.6,1.0
1682035200.0,6.01,4.33,6.68,3.82,-5.67,1.63,-3.59,14.9,-46.57,4.41,6.48,465.0,2.0
1682056800.0,5.58,3.17,6.74,3.3,-5.82,0.06,-5.17,0.65,-73.06,5.05,9.03,414.0,1.0
1682078400.0,5.71,4.25,6.36,5.15,-4.77,-4.39,-6.27,-50.97,-84.27,4.72,7.12,421.5,1.667
1682100000.0,5.94,5.48,6.55,4.25,-4.6,-5.07,-6.28,-57.44,-87.2,3.83,6.46,422.0,3.333
1682121600.0,5.06,4.5,5.64,4.93,-5.12,-0.98,-4.45,-11.15,-76.91,1.86,4.72,415.3,2.333
1682143200.0,5.32,4.51,5.65,4.84,-5.32,1.07,-2.58,11.72,-32.65,2.43,4.73,451.0,1.333
1682164800.0,4.74,3.62,5.21,3.77,-4.78,-0.56,-4.68,-6.87,-74.52,1.96,4.51,448.2,0.333
1682186400.0,4.94,4.57,5.55,2.55,-5.05,-2.27,-5.21,-27.03,-83.65,1.18,3.81,420.0,1.333
1682208000.0,5.82,4.8,6.32,2.76,-5.99,-2.27,-5.77,-23.78,-81.25,0.99,2.9,415.4,2.333
1682229600.0,8.63,6.38,11.72,2.5,-6.73,-7.03,-11.52,-50.84,-85.91,6.29,9.62,372.7,1.333
1682251200.0,10.32,8.09,26.83,9.74,-21.13,-9.22,-23.75,-58.99,-85.64,3.76,25.77,517.5,4.667
1682272800.0,25.09,19.64,32.85,19.05,-26.37,-1.48,-23.49,-3.46,-83.53,0.21,32.39,607.7,8.333
1682294400.0,32.44,20.87,33.99,28.07,-28.39,-27.6,-32.6,-58.5,-79.44,10.51,24.86,622.9,6.667
1682316000.0,31.64,28.46,32.26,14.02,-31.39,-10.78,-19.14,-19.58,-37.51,9.0,11.01,566.7,7.0
1682337600.0,23.44,19.79,28.48,3.27,-27.95,19.8,4.45,70.97,9.81,8.74,20.43,599.1,3.667
1682359200.0,16.24,9.46,19.56,9.8,-10.93,12.98,4.33,60.58,22.58,3.97,10.59,556.4,2.333
1682380800.0,5.38,4.39,8.74,4.78,-1.19,4.86,-0.23,65.34,-1.96,9.57,11.42,572.0,1.333
1682402400.0,4.94,4.36,5.88,1.15,0.62,2.32,-3.89,29.55,-46.37,9.2,10.54,546.1,0.333
1682424000.0,5.29,4.65,5.69,-1.48,-1.18,-1.81,-4.13,-20.48,-51.36,7.89,9.66,533.0,2.667
1682445600.0,5.44,2.48,6.23,4.97,-5.42,-1.81,-4.34,-19.37,-79.99,9.86,13.78,547.3,3.333
1682467200.0,5.16,4.74,5.72,4.88,-4.71,-1.44,-4.79,-16.6,-77.97,9.94,11.56,549.7,2.667
1682488800.0,5.24,4.26,5.73,5.39,-3.94,-1.37,-4.84,-15.61,-74.67,9.43,11.11,542.3,2.0
1682510400.0,6.1,4.61,10.13,9.07,-5.89,-0.8,-5.91,-7.82,-59.5,10.23,12.76,548.3,3.333
1682532000.0,8.21,7.43,10.06,8.67,-7.19,1.52,-7.16,10.6,-49.22,1.79,13.6,610.5,3.333
1682553600.0,7.4,7.05,7.78,7.25,-7.19,-3.18,-6.88,-26.64,-75.45,2.2,12.05,610.5,4.333
1682575200.0,7.43,6.7,7.89,7.18,-7.41,-0.99,-6.45,-7.99,-76.46,0.25,12.42,603.8,3.333
1682596800.0,6.22,5.22,7.18,5.72,-6.89,-1.47,-5.45,-14.31,-62.18,0.44,12.33,602.3,3.333
1682618400.0,5.46,5.12,5.8,5.58,-5.54,-0.96,-5.49,-10.39,-82.68,0.65,11.56,600.6,2.667
1682640000.0,5.08,3.71,5.45,4.89,-4.09,-2.57,-4.89,-31.2,-80.12,0.63,12.45,608.2,3.333
1682661600.0,4.87,3.1,5.79,5.05,-4.67,0.56,-3.46,6.46,-52.02,3.34,11.47,610.5,2.667
1682683200.0,4.78,3.69,5.73,4.69,-5.56,-1.03,-3.95,-14.02,-57.61,3.96,4.95,607.5,3.333
1682704800.0,4.61,3.94,5.69,4.56,-5.52,-0.91,-5.39,-12.27,-78.24,3.35,5.19,610.5,3.0
1682726400.0,4.04,3.13,4.64,4.43,-3.99,0.29,-3.95,4.33,-72.66,1.86,4.79,610.5,3.333
1682748000.0,5.09,3.27,6.13,5.05,-4.71,-2.65,-5.96,-40.58,-84.81,0.57,5.74,623.4,3.333
1682769600.0,4.95,3.93,5.53,4.25,-4.92,-1.8,-4.74,-22.63,-73.04,4.38,5.76,610.5,4.0
1682791200.0,4.29,3.71,4.55,4.39,-3.98,-1.51,-3.89,-20.61,-69.11,0.62,5.2,610.5,3.333
1682812800.0,4.36,3.9,4.75,4.35,-4.42,-1.93,-4.0,-26.44,-77.07,10.25,11.29,610.5,3.0
1682834400.0,4.65,4.12,5.12,4.78,-3.89,2.41,-1.95,31.33,-25.16,10.29,10.85,551.0,3.0
1682856000.0,5.29,4.12,5.64,5.35,-4.62,1.15,-3.75,12.85,-60.04,6.64,10.45,539.6,1.667
1682877600.0,5.2,4.12,5.67,5.33,-3.65,1.24,-3.53,14.11,-51.05,6.73,10.05,526.1,0.667
1682899200.0,4.59,3.95,5.15,4.18,-4.56,0.82,-4.3,10.3,-64.88,6.55,10.71,541.9,2.667
1682920800.0,4.79,1.93,5.33,4.16,-4.61,-1.1,-2.79,-14.03,-42.44,9.65,10.45,540.4,2.0
1682942400.0,4.75,2.82,5.17,2.06,0.24,-2.11,-4.48,-27.12,-78.69,9.78,10.56,535.1,1.333
1682964000.0,4.73,3.9,5.65,4.07,-4.36,-3.81,-5.05,-58.25,-86.43,6.85,10.77,546.0,2.667
1682985600.0,4.93,4.26,5.41,4.88,-4.42,-1.05,-4.72,-12.53,-80.71,2.89,4.83,513.6,3.333
1683007200.0,4.83,4.46,5.16,4.91,-4.35,-0.07,-3.35,-0.84,-45.35,2.83,3.21,513.4,1.667
1683028800.0,4.77,4.5,5.24,4.69,-3.11,0.87,-2.78,10.57,-36.2,2.96,9.46,518.1,1.0
1683050400.0,5.23,4.86,5.87,5.07,1.09,0.73,-1.45,7.63,-16.4,6.34,7.34,499.6,1.667
1683072000.0,5.33,4.78,5.99,4.34,2.43,1.64,0.48,17.49,4.72,6.53,7.47,493.6,0.0
1683093600.0,5.31,4.41,5.96,5.21,-1.95,1.42,0.12,15.64,1.29,4.75,8.57,489.6,0.333
1683115200.0,5.36,4.71,5.6,4.88,-4.37,0.34,-1.46,3.62,-16.16,5.88,8.24,508.9,1.0
1683136800.0,4.61,3.95,5.61,4.6,-4.14,-1.09,-2.53,-13.11,-35.99,7.51,9.48,480.7,0.667
1683158400.0,4.3,3.87,4.66,3.62,-3.09,-1.73,-2.13,-23.82,-30.35,5.12,7.32,450.3,1.333
1683180000.0,3.92,3.66,4.44,3.98,-3.17,-0.61,-1.18,-8.94,-16.25,5.75,6.19,427.4,1.667
1683201600.0,3.95,2.9,4.96,4.79,-1.29,-0.61,-1.58,-8.19,-24.93,5.13,6.33,445.0,0.667
1683223200.0,3.54,2.58,4.52,3.95,-4.09,-1.34,-3.11,-22.63,-50.7,6.09,7.5,415.4,1.0
1683244800.0,4.43,2.68,5.1,4.89,-2.21,-1.29,-3.07,-16.73,-46.43,4.01,7.76,466.2,1.667
1683266400.0,4.04,3.81,4.65,3.83,-4.3,-0.32,-1.72,-4.53,-22.31,0.88,3.88,448.6,0.667
1683288000.0,4.68,2.74,4.87,2.99,-4.68,-0.7,-2.01,-8.73,-29.51,0.81,4.11,498.9,0.333
1683309600.0,3.42,2.88,4.39,1.51,-2.99,-2.69,-3.29,-51.59,-71.7,4.13,5.94,344.4,0.667
1683331200.0,14.15,3.42,18.62,5.7,-9.24,-10.69,-15.46,-60.93,-87.01,18.11,35.95,432.8,4.333
1683352800.0,11.79,6.7,16.96,8.52,-5.49,-1.0,-11.47,-5.53,-58.28,9.54,14.24,550.0,3.333
1683374400.0,8.83,6.79,10.57,-0.34,-2.26,1.16,-3.92,7.97,-26.39,12.85,14.54,536.1,4.333
1683396000.0,9.08,5.96,10.13,0.72,-2.79,4.32,-2.6,34.16,-16.36,11.23,14.42,549.9,3.0
1683417600.0,5.18,2.19,6.41,0.34,-2.35,0.09,-3.64,1.05,-56.84,6.45,9.61,506.6,1.0
1683439200.0,5.3,3.49,8.04,6.86,-5.55,2.4,-2.07,28.42,-24.58,13.86,17.23,482.6,2.0
1683460800.0,12.27,4.8,18.7,3.74,-2.03,5.67,-9.11,42.24,-36.13,14.75,39.42,458.3,2.333
1683482400.0,10.71,7.78,15.3,10.15,-9.39,4.16,-13.13,26.31,-75.37,15.93,23.57,503.3,2.0
1683504000.0,7.68,3.23,12.32,2.66,-9.39,1.01,-11.32,8.08,-73.11,11.74,15.94,512.5,4.333
1683525600.0,5.96,4.83,6.93,2.57,-2.13,1.2,-3.16,11.86,-35.15,8.88,10.27,519.1,1.333
1683547200.0,5.31,3.0,8.0,4.61,-4.95,-0.23,-7.46,-2.49,-70.15,9.24,18.19,550.1,3.667
1683568800.0,5.09,4.54,6.09,1.45,-4.74,-3.01,-5.07,-37.16,-75.66,7.61,8.55,501.6,2.333
1683590400.0,4.43,2.9,5.0,0.32,-4.45,-1.44,-3.56,-20.18,-57.31,7.42,10.0,475.8,3.667
1683612000.0,5.45,4.25,6.01,-1.38,-2.2,0.31,-4.43,3.28,-62.16,7.12,8.48,438.0,1.0
1683633600.0,5.59,5.0,6.65,-2.99,-4.33,1.47,-2.67,15.51,-25.77,5.28,7.22,416.9,2.333
1683655200.0,5.72,4.43,15.97,11.6,-7.12,-0.51,-13.28,-4.83,-68.85,4.34,21.18,675.3,1.667
1683676800.0,14.48,6.99,19.81,6.91,-9.6,8.57,-5.75,40.72,-22.67,12.85,64.15,667.7,3.667
1683698400.0,8.94,4.99,12.77,8.27,-12.13,2.15,-7.84,12.86,-67.56,12.28,19.18,677.5,2.667
1683720000.0,8.31,7.07,11.11,-3.92,-8.08,1.97,-1.73,13.29,-11.87,8.49,10.7,670.8,4.667
1683741600.0,6.08,5.03,7.22,-3.06,-4.6,0.79,-2.59,7.88,-24.32,8.73,10.71,620.4,2.0
1683763200.0,6.02,5.54,6.56,-0.53,-5.73,-0.23,-3.02,-2.17,-30.37,8.48,10.47,594.3,2.667
1683784800.0,5.96,5.58,6.47,-4.36,-4.42,0.48,-2.29,4.58,-23.46,9.39,13.69,549.7,2.0
1683806400.0,5.71,5.15,6.24,-3.94,-3.95,0.13,-2.07,1.32,-21.26,8.18,13.24,530.4,1.333
1683828000.0,4.99,4.58,6.69,-1.4,-3.63,1.05,-1.95,11.43,-22.39,8.38,11.82,549.1,2.0
1683849600.0,6.09,5.25,11.05,0.43,0.14,-0.99,-3.92,-9.84,-40.19,8.73,13.2,572.2,2.333
1683871200.0,9.43,4.55,12.93,5.95,-8.71,4.64,-4.96,31.43,-31.97,14.55,17.15,584.3,3.0
1683892800.0,11.68,4.99,13.62,11.07,-12.66,2.48,-5.85,12.78,-43.36,11.49,25.22,577.3,5.333
1683914400.0,4.91,1.43,10.53,8.48,-7.8,1.77,-3.26,18.14,-80.57,8.76,11.5,561.5,2.667
1683936000.0,5.36,1.67,6.5,2.8,-1.81,4.17,-4.64,51.77,-66.34,6.81,9.49,498.2,2.333
1683957600.0,4.9,4.44,5.66,-1.8,-0.36,3.8,1.7,51.75,18.31,4.99,5.58,472.6,2.0
1683979200.0,4.83,2.93,8.66,5.76,-4.34,4.16,-4.91,64.51,-66.49,5.43,11.71,456.5,1.333
1684000800.0,7.5,1.52,14.44,9.17,-9.31,-1.35,-13.79,-13.61,-79.73,4.68,8.18,480.5,3.667
1684022400.0,6.65,5.41,7.18,2.37,0.76,3.19,-1.46,29.77,-12.96,5.03,6.51,484.8,0.667
1684044000.0,6.13,4.67,7.08,1.89,0.04,3.02,-2.93,28.97,-34.56,6.21,7.55,487.6,0.667
1684065600.0,5.47,3.56,8.24,3.77,-5.18,-2.27,-6.89,-27.95,-76.81,7.29,8.6,503.0,2.0
1684087200.0,4.75,1.97,5.68,3.41,-3.13,0.97,-4.04,12.04,-65.61,6.78,9.98,530.6,3.0
1684108800.0,6.0,4.98,6.57,2.36,0.84,2.99,-1.36,30.53,-14.35,7.16,10.04,518.2,1.0
1684130400.0,6.08,4.31,6.34,-0.82,-1.38,2.62,-0.62,25.93,-6.1,7.41,9.16,499.1,0.333
1684152000.0,5.49,4.23,5.96,-0.77,-2.83,0.38,-3.08,4.24,-48.05,6.73,8.27,489.1,1.0
1684173600.0,5.25,2.2,5.91,4.1,-4.75,1.48,-4.92,17.75,-84.04,7.94,9.91,510.4,2.667
1684195200.0,5.71,2.58,6.89,1.88,-6.0,-1.37,-4.56,-14.7,-77.34,7.99,8.87,499.8,2.333
1684216800.0,5.88,2.73,6.94,0.37,-4.67,3.01,-4.5,33.57,-47.87,7.1,8.69,498.1,2.667
1684238400.0,4.92,4.29,5.38,0.43,-4.64,0.4,-2.79,4.58,-37.39,7.14,7.5,498.6,1.333
1684260000.0,5.92,4.68,6.45,-0.7,-5.98,1.48,-2.48,14.64,-27.57,6.13,7.46,486.1,1.667
1684281600.0,5.25,4.13,5.94,-0.18,-5.13,2.5,-2.84,28.36,-29.59,6.15,7.82,462.8,1.0
