Timestamp,Bt-med,Bt-min,Bt-max,Bx-max,By-min,Bz-med,Bz-min,Theta-med,Theta-min,Dens-med,Dens-max,Speed-max,Kp
1684303200.0,4.67,4.19,5.26,0.0,-3.58,2.03,-1.34,27.37,-17.64,4.05,5.86,445.3,0.333
1684324800.0,4.44,4.11,4.67,-2.69,-2.53,0.61,-2.06,7.99,-27.99,3.12,4.34,431.4,0.667
1684346400.0,4.27,4.0,4.61,1.66,-0.45,1.08,-1.42,14.55,-20.9,3.76,5.66,442.6,0.667
1684368000.0,4.05,3.69,4.38,-0.43,0.41,0.41,-1.77,5.66,-26.28,3.08,5.6,463.8,0.667
1684389600.0,4.01,3.85,4.13,-1.05,-0.11,-0.19,-1.45,-2.74,-21.09,0.81,5.71,500.4,0.333
1684411200.0,3.92,3.75,4.11,0.05,0.47,0.35,-0.85,5.19,-12.3,3.54,5.33,472.7,0.333
1684432800.0,3.86,3.71,4.0,0.69,-0.15,1.62,0.18,24.98,2.72,3.98,5.38,470.7,0.333
1684454400.0,4.1,3.83,4.37,-1.82,-0.39,1.05,-2.74,15.04,-44.68,2.86,5.37,469.4,0.333
1684476000.0,5.47,3.95,6.5,3.05,-2.21,0.88,-1.83,8.8,-19.17,3.3,8.26,451.4,0.333
1684497600.0,6.34,4.88,7.27,-1.05,-2.33,-1.91,-5.09,-19.73,-53.87,7.92,13.05,340.6,1.0
1684519200.0,12.81,2.2,16.49,7.03,-8.14,-7.39,-14.45,-42.68,-73.22,19.91,31.54,381.6,3.0
1684540800.0,16.01,11.18,20.6,13.18,-14.75,-9.7,-17.0,-40.48,-75.13,11.62,27.34,507.9,5.667
1684562400.0,14.28,11.75,18.67,12.97,-16.6,-2.02,-16.61,-7.98,-83.61,7.98,15.53,533.4,4.667
1684584000.0,8.9,7.9,12.57,9.05,-9.19,1.53,-6.0,9.85,-44.51,1.33,4.2,599.5,2.667
1684605600.0,5.9,5.22,8.37,7.02,-7.58,-1.25,-4.24,-11.99,-48.98,0.79,3.17,602.9,3.0
1684627200.0,5.23,4.19,6.09,5.68,-3.64,-1.09,-4.51,-11.57,-71.74,6.17,7.47,514.4,2.667
1684648800.0,4.93,4.31,6.06,5.38,-4.81,-1.27,-5.45,-15.57,-71.78,6.47,7.57,500.1,1.333
1684670400.0,7.15,4.34,12.88,6.9,-11.16,-3.53,-8.18,-29.4,-78.98,10.84,13.79,556.2,3.0
1684692000.0,7.95,3.11,11.38,6.39,-7.98,-5.28,-10.64,-45.11,-84.94,11.68,15.67,571.8,5.667
1684713600.0,7.06,1.57,9.85,9.31,-6.51,-1.94,-7.69,-20.27,-73.24,11.01,12.6,591.0,4.667
1684735200.0,4.98,2.49,9.37,6.62,-3.52,-0.93,-4.64,-10.39,-74.73,8.25,13.94,565.5,2.667
1684756800.0,6.38,4.41,8.83,6.46,-7.67,0.69,-6.06,5.64,-60.13,9.7,12.18,625.6,2.333
1684778400.0,8.52,6.42,10.29,9.26,-8.15,-1.77,-9.0,-11.98,-65.25,10.47,11.62,619.4,4.0
1684800000.0,8.37,5.97,9.44,9.01,-7.63,-0.7,-5.53,-5.52,-49.2,11.0,13.78,621.6,2.667
1684821600.0,5.94,3.87,8.63,5.11,-7.6,2.72,-6.28,30.96,-76.37,6.69,12.23,588.7,2.667
1684843200.0,4.7,4.23,5.46,3.08,-5.07,2.36,-4.18,31.01,-49.41,0.42,7.24,591.5,0.667
1684864800.0,5.03,4.06,5.54,4.36,-4.54,-2.39,-5.11,-28.83,-82.65,1.23,10.55,594.5,3.333
1684886400.0,4.5,2.98,5.26,4.04,-4.45,1.08,-4.32,15.19,-81.36,0.84,10.9,590.2,2.0
1684908000.0,4.42,3.55,5.14,4.01,-4.6,1.46,-4.69,21.08,-85.89,3.38,10.9,587.7,1.333
1684929600.0,5.07,4.62,5.66,4.79,-5.45,-0.1,-4.8,-1.09,-78.35,3.46,13.88,564.2,2.667
1684951200.0,5.2,4.63,5.48,4.37,-5.16,-2.66,-5.27,-31.52,-78.34,2.51,9.64,590.2,3.0
1684972800.0,5.18,4.25,5.76,5.0,-5.15,-0.44,-5.11,-5.19,-83.13,1.71,6.1,595.4,3.0
1684994400.0,4.78,3.06,5.9,4.42,-5.17,-2.71,-4.76,-38.62,-80.68,0.74,5.48,605.0,3.0
1685016000.0,4.49,4.06,5.07,4.53,-4.64,0.17,-2.74,1.93,-43.68,0.75,1.73,570.7,2.0
1685037600.0,4.3,3.83,4.79,4.37,-4.39,-0.83,-2.46,-11.28,-36.03,2.28,5.26,596.2,3.0
1685059200.0,4.36,3.55,5.11,4.59,-4.31,-1.94,-4.33,-26.19,-86.35,3.81,6.8,525.2,1.667
1685080800.0,4.17,3.34,4.52,4.26,-3.9,0.99,-3.18,14.5,-49.6,4.51,6.74,499.7,1.333
1685102400.0,4.52,3.77,4.75,4.43,-3.85,1.01,-3.15,13.2,-49.74,3.65,7.73,515.3,1.0
1685124000.0,4.75,4.4,5.06,4.7,-3.71,-1.05,-3.97,-13.03,-56.69,2.74,5.75,533.3,1.333
1685145600.0,5.08,4.78,5.34,5.01,-5.02,0.64,-3.76,7.21,-46.58,2.8,13.62,582.7,0.667
1685167200.0,5.07,4.69,5.39,4.98,-3.9,2.34,-4.33,27.58,-60.93,12.13,13.46,570.7,0.667
1685188800.0,5.07,4.8,5.38,4.98,-3.21,-0.21,-3.19,-2.44,-38.81,12.27,13.37,568.2,0.333
1685210400.0,4.98,4.54,5.13,4.74,-3.1,-2.69,-3.97,-32.87,-58.44,3.82,6.61,510.4,1.0
1685232000.0,5.1,4.23,5.71,4.36,-1.81,-4.68,-5.13,-65.2,-79.55,5.86,10.31,503.5,2.667
1685253600.0,5.43,4.83,5.89,4.07,-4.4,-4.85,-5.44,-63.6,-88.1,4.17,6.42,475.2,2.0
1685275200.0,4.79,3.76,5.94,5.07,-4.45,2.14,-5.01,26.62,-71.38,6.2,8.18,482.4,3.0
1685296800.0,4.97,3.74,5.84,5.36,-4.86,-1.22,-4.02,-13.88,-68.51,6.44,8.13,483.1,1.667
1685318400.0,4.99,4.8,5.21,4.75,-4.62,-0.32,-2.33,-3.74,-28.35,6.51,7.85,484.0,0.667
1685340000.0,5.17,4.88,5.41,4.97,-5.21,0.88,-2.56,9.85,-29.49,4.52,6.95,485.4,0.333
1685361600.0,5.47,4.76,6.67,5.65,-5.13,1.16,-3.15,12.84,-35.06,2.8,5.97,504.5,0.667
1685383200.0,5.91,5.27,6.4,5.59,-6.25,0.61,-4.25,5.77,-50.22,3.02,4.75,429.5,1.0
1685404800.0,6.59,6.33,6.91,4.08,-6.82,1.9,-2.86,16.7,-25.12,2.62,4.49,500.6,0.667
1685426400.0,7.21,6.82,7.65,1.46,-7.35,1.99,-2.53,16.05,-21.65,3.1,5.15,395.3,0.667
1685448000.0,6.59,5.61,7.78,3.7,-6.42,3.56,-4.54,32.75,-50.72,2.25,4.5,412.3,0.667
1685469600.0,5.14,3.44,6.27,4.6,-5.51,-2.73,-5.45,-30.62,-82.44,3.52,5.94,428.3,1.333
1685491200.0,7.42,4.99,8.27,7.17,-7.22,-0.22,-6.79,-1.98,-72.58,4.29,6.29,394.4,2.333
1685512800.0,6.98,5.17,7.61,5.53,-7.31,0.42,-5.75,3.58,-70.28,4.21,6.35,390.8,2.333
1685534400.0,6.9,5.46,7.54,6.45,-7.26,-1.75,-6.91,-14.61,-74.71,5.28,6.81,403.1,2.333
1685556000.0,7.52,5.9,8.59,5.74,-7.85,-4.88,-7.89,-43.09,-86.8,6.14,7.29,412.3,2.333
1685577600.0,7.46,6.25,9.33,7.61,-7.32,-3.42,-9.22,-27.21,-82.93,6.77,8.12,437.7,3.667
1685599200.0,7.36,2.48,8.99,5.44,-7.1,0.73,-7.61,6.49,-61.15,6.22,9.52,474.4,3.667
1685620800.0,4.72,3.91,6.79,4.54,-4.19,-2.47,-6.2,-32.3,-76.27,6.39,7.59,493.7,3.0
1685642400.0,4.64,4.15,5.19,4.49,-3.96,-1.84,-3.16,-23.57,-40.15,3.76,6.65,477.7,2.333
1685664000.0,3.96,3.01,5.0,3.85,-4.84,-1.98,-3.62,-28.72,-66.87,4.24,4.97,444.9,2.0
1685685600.0,3.78,2.81,4.08,3.55,-3.5,-0.53,-2.98,-8.51,-60.5,3.18,4.68,399.1,1.333
1685707200.0,3.61,3.11,3.87,3.61,-2.89,0.15,-2.13,2.33,-40.03,2.06,2.74,389.1,0.667
1685728800.0,3.47,3.03,3.7,2.36,-3.4,-1.55,-3.23,-26.01,-67.71,1.48,2.76,406.4,1.0
1685750400.0,4.64,2.35,5.96,2.65,-2.63,2.38,-2.28,31.83,-40.72,1.34,4.69,423.9,1.0
1685772000.0,4.62,1.9,5.85,1.64,-1.45,2.1,-2.76,31.44,-30.46,2.04,4.62,464.2,0.667
1685793600.0,2.15,1.2,2.69,1.61,-2.26,1.49,-2.22,57.81,-78.9,5.53,18.59,379.0,0.333
1685815200.0,3.96,2.28,8.25,3.59,-6.22,1.32,-2.86,19.25,-37.49,7.36,9.86,343.6,0.667
1685836800.0,7.76,6.32,8.73,2.31,-2.07,0.25,-6.9,1.77,-69.68,10.11,21.49,352.1,2.0
1685858400.0,8.26,5.82,9.85,1.93,-8.66,0.49,-6.6,3.65,-56.82,15.78,24.65,357.3,2.0
1685880000.0,10.1,8.13,11.84,1.28,-11.55,7.44,-11.46,47.77,-76.24,8.21,13.76,348.9,1.333
1685901600.0,8.23,2.01,10.5,2.42,-9.1,0.9,-8.84,6.9,-77.16,5.19,10.82,377.8,4.0
1685923200.0,7.94,7.21,8.67,-4.03,-1.4,-0.97,-3.42,-7.0,-27.96,2.36,3.69,450.2,0.333
1685944800.0,8.03,6.51,8.82,1.02,3.6,2.15,-4.61,15.53,-43.02,6.36,8.61,451.5,1.0
1685966400.0,8.97,7.61,9.61,-1.94,4.56,2.92,-3.32,18.86,-26.47,5.17,8.12,412.6,0.333
1685988000.0,9.24,7.23,10.71,1.74,1.96,3.3,-5.91,19.69,-45.42,5.74,10.24,393.3,1.667
1686009600.0,7.87,5.1,9.02,2.92,-4.43,4.74,-7.55,36.54,-78.98,7.0,11.09,388.1,2.667
1686031200.0,6.34,3.46,8.97,4.25,-1.68,-1.38,-4.48,-12.02,-60.21,4.86,6.67,423.1,1.0
1686052800.0,4.68,1.82,5.95,2.59,-1.87,2.22,-1.68,29.11,-23.46,2.49,5.34,418.1,2.0
1686074400.0,5.46,3.34,6.1,3.13,-2.36,3.23,-0.75,37.82,-7.58,1.88,4.4,416.4,0.667
1686096000.0,5.27,4.66,5.78,1.8,1.81,0.92,-1.27,9.87,-14.18,1.77,6.36,473.4,0.333
1686117600.0,4.59,4.33,5.62,-0.37,-1.85,-0.56,-3.8,-6.97,-50.67,5.79,6.4,480.3,0.333
1686139200.0,4.48,3.88,4.99,0.33,0.76,-0.26,-2.89,-3.5,-40.0,5.09,6.47,476.3,0.667
1686160800.0,5.04,4.54,9.87,2.35,1.06,0.15,-3.27,1.79,-38.02,5.85,7.97,474.3,0.667
1686182400.0,8.01,6.96,9.11,6.24,0.81,0.5,-4.94,3.78,-44.91,5.21,8.06,419.5,1.667
1686204000.0,6.08,5.03,7.01,-1.8,-3.11,-3.3,-5.47,-33.25,-59.52,2.67,5.4,462.9,1.0
1686225600.0,5.01,3.54,5.83,-1.24,-0.12,-0.61,-2.66,-7.05,-27.85,4.27,7.43,381.6,1.667
1686247200.0,4.98,3.12,5.49,2.21,0.96,1.53,-3.41,19.39,-39.33,4.54,8.14,360.7,1.0
1686268800.0,4.87,4.3,5.32,1.36,1.79,0.23,-4.79,2.68,-66.01,2.63,5.28,464.5,1.0
1686290400.0,3.75,3.32,4.31,0.92,2.62,0.54,-0.54,8.53,-7.55,4.29,22.45,464.5,0.0
1686312000.0,4.78,3.46,6.2,-0.71,1.83,-0.78,-4.59,-9.27,-55.09,11.43,22.64,364.1,0.0
1686333600.0,3.64,1.57,5.9,2.88,-3.72,0.06,-5.18,0.92,-84.9,11.31,19.34,309.5,1.667
1686355200.0,3.82,2.03,4.73,2.69,-3.99,2.8,-2.53,46.29,-64.14,9.24,13.0,311.2,0.667
1686376800.0,4.37,1.45,5.83,2.89,-5.37,-0.87,-3.75,-16.83,-55.38,8.45,13.37,313.8,0.333
1686398400.0,4.05,1.39,5.42,3.03,-4.58,0.07,-2.95,1.25,-48.95,11.76,15.87,317.3,1.333
1686420000.0,3.11,2.21,11.46,3.83,-4.48,-0.03,-2.47,-0.51,-51.87,19.44,29.52,326.9,1.333
1686441600.0,12.62,5.42,15.19,4.16,-5.45,6.23,-8.41,39.77,-48.25,10.88,33.48,389.2,2.333
1686463200.0,9.15,4.76,12.61,0.56,-7.38,-0.32,-6.5,-1.83,-59.61,12.37,15.86,421.6,2.333
1686484800.0,9.67,8.27,11.42,0.44,1.42,-0.56,-8.38,-3.26,-76.33,8.82,10.18,434.6,2.0
1686506400.0,7.52,5.01,9.56,-0.09,-1.04,0.99,-3.17,7.11,-23.03,8.86,10.46,456.8,1.667
1686528000.0,6.1,3.42,7.43,-0.73,-2.65,2.51,-0.76,24.85,-8.42,7.73,9.6,467.8,1.333
1686549600.0,6.78,5.46,7.17,2.98,-5.82,2.03,-2.69,17.54,-25.15,6.03,7.26,465.3,1.333
1686571200.0,7.21,5.81,8.15,2.78,-5.69,0.21,-4.43,1.65,-37.51,6.13,8.04,484.8,2.333
1686592800.0,7.01,6.18,7.69,1.33,3.12,0.11,-4.19,0.86,-37.27,6.14,8.08,483.7,1.333
1686614400.0,6.84,6.19,7.89,3.5,3.14,1.75,-2.54,14.03,-19.56,6.19,8.23,483.2,1.0
1686636000.0,7.53,6.73,7.96,-0.29,5.04,-1.13,-3.23,-8.55,-25.67,5.47,5.99,464.6,1.333
1686657600.0,6.44,5.32,6.92,1.47,-0.4,0.76,-6.01,6.57,-77.95,4.26,6.23,439.0,1.333
1686679200.0,6.48,5.21,6.98,-0.72,0.91,-0.37,-4.32,-3.14,-55.24,1.13,5.25,420.7,0.667
1686700800.0,5.8,4.1,6.45,0.66,-4.04,1.73,-4.47,16.99,-65.29,1.72,5.36,463.8,2.667
1686722400.0,5.32,4.93,5.9,-2.18,-3.7,0.79,-2.9,8.76,-34.8,3.02,6.59,471.3,0.333
1686744000.0,5.23,4.9,5.68,-3.02,-0.58,1.04,-1.57,11.8,-16.88,5.69,6.87,476.7,0.333
1686765600.0,5.55,5.18,5.91,-0.84,0.35,0.72,-3.45,7.33,-37.89,3.13,6.81,492.1,0.333
1686787200.0,5.86,5.4,6.19,-2.35,-3.34,-0.51,-4.85,-5.07,-55.62,3.0,5.36,467.6,1.333
1686808800.0,8.17,5.76,11.39,-2.49,-1.46,-3.48,-7.79,-23.26,-46.67,2.96,20.91,464.4,1.333
1686830400.0,14.49,1.86,17.94,14.39,-14.89,-4.75,-10.71,-18.67,-57.98,20.95,49.35,479.0,4.333
1686852000.0,15.87,10.98,19.88,14.87,-13.65,-4.06,-10.86,-15.07,-50.12,11.59,16.78,673.6,5.0
1686873600.0,10.19,6.63,13.85,10.03,-11.2,-5.25,-12.67,-39.11,-76.16,14.75,17.87,640.0,4.667
1686895200.0,7.45,5.87,8.02,6.65,-7.42,-3.02,-7.13,-25.56,-69.93,0.14,4.89,610.5,4.0
1686916800.0,6.3,5.22,8.3,7.04,-7.97,0.12,-5.66,0.95,-49.08,0.18,6.89,610.5,4.0
1686938400.0,6.51,5.42,7.0,6.83,-5.25,-0.63,-3.33,-5.35,-31.78,0.17,3.42,610.5,2.667
1686960000.0,5.23,3.79,6.74,5.4,-6.7,-0.12,-2.7,-1.45,-32.19,0.21,4.27,610.5,2.333
1686981600.0,3.43,1.68,4.19,4.02,-3.38,-0.08,-2.62,-1.28,-41.29,1.65,2.77,538.2,2.0
1687003200.0,3.32,1.75,3.73,3.34,-3.37,-1.29,-3.15,-24.68,-65.07,3.41,4.16,511.7,1.667
1687024800.0,2.91,1.49,3.49,2.96,-2.33,-2.23,-3.23,-49.92,-87.11,4.39,7.11,493.3,2.0
1687046400.0,3.16,1.12,4.45,2.33,-4.04,-2.37,-3.89,-53.38,-84.49,6.84,9.43,501.8,2.667
1687068000.0,3.82,1.04,5.07,2.86,-4.42,-2.56,-4.08,-41.11,-80.34,2.49,6.45,464.6,1.333
1687089600.0,5.38,4.63,5.91,2.43,-4.79,-4.22,-5.55,-51.42,-85.3,3.54,5.98,405.3,1.667
1687111200.0,5.68,3.78,6.17,3.86,-5.45,-3.69,-5.63,-41.7,-77.71,4.57,6.23,409.3,3.0
1687132800.0,5.74,4.65,6.58,6.07,-6.3,-1.38,-5.52,-13.51,-72.05,5.37,6.75,424.1,2.333
1687154400.0,7.12,6.39,8.25,6.81,-7.06,-1.1,-5.39,-8.71,-55.85,3.74,5.55,416.8,1.667
1687176000.0,6.94,5.05,8.11,7.0,-7.53,-1.81,-5.89,-13.98,-80.07,5.04,10.76,466.3,2.333
1687197600.0,5.03,4.14,5.76,2.81,-5.32,-2.87,-4.39,-35.9,-57.94,7.17,10.65,501.7,3.333
1687219200.0,7.09,4.94,7.64,5.57,-7.32,-0.08,-4.52,-0.59,-64.13,6.54,8.69,475.1,2.667
1687240800.0,7.44,7.05,7.86,6.57,-7.6,-0.07,-6.35,-0.52,-63.03,6.45,9.7,474.3,1.0
1687262400.0,6.94,5.88,7.6,6.5,-6.66,0.51,-5.28,4.24,-52.74,3.25,5.92,444.8,2.0
1687284000.0,5.99,4.43,7.08,5.01,-6.54,-2.76,-6.2,-29.54,-79.81,3.82,9.42,458.9,1.667
1687305600.0,5.77,4.64,6.95,5.88,-5.04,-0.25,-5.49,-2.51,-71.72,4.25,11.15,457.9,2.0
1687327200.0,5.8,4.59,7.35,5.44,-3.41,4.47,0.0,46.65,0.02,8.65,10.33,462.8,1.0
1687348800.0,6.18,5.27,7.57,5.03,-3.45,4.64,1.72,51.4,17.89,6.11,9.41,478.7,1.0
1687370400.0,6.4,5.65,7.25,5.73,-6.95,-1.73,-6.71,-16.2,-79.27,5.88,8.91,484.5,1.333
1687392000.0,6.8,6.43,7.44,4.44,-6.88,-0.66,-4.19,-5.58,-37.51,6.16,9.06,479.0,0.667
1687413600.0,6.71,5.28,7.78,5.64,-6.77,-0.68,-6.58,-5.75,-85.62,6.67,9.65,469.4,2.667
1687435200.0,5.99,5.36,6.29,1.56,-4.3,-4.85,-5.63,-54.24,-81.04,4.59,10.85,455.1,2.667
1687456800.0,5.53,4.14,6.15,1.76,-5.65,-3.5,-5.97,-40.53,-84.17,4.55,5.42,427.0,2.333
1687478400.0,5.53,4.69,6.18,4.66,-5.91,0.7,-4.41,7.58,-54.3,4.3,5.74,431.4,2.333
1687500000.0,5.79,4.51,6.48,5.88,-5.44,-3.32,-6.01,-35.76,-81.08,4.08,6.12,424.6,1.333
1687521600.0,6.06,4.9,7.69,4.06,-7.16,-3.17,-6.47,-28.74,-83.86,4.24,9.16,467.7,2.0
1687543200.0,8.84,4.31,9.52,6.03,-8.89,0.43,-6.3,2.7,-75.9,7.99,10.62,468.0,2.333
1687564800.0,10.06,8.95,10.54,5.77,-9.56,0.1,-8.67,0.62,-61.37,7.59,10.96,470.0,1.333
1687586400.0,8.58,6.65,9.29,8.94,-8.56,1.75,-7.26,12.04,-59.1,7.15,8.14,486.0,3.0
1687608000.0,6.24,4.3,6.83,6.47,-5.48,-0.56,-5.01,-5.1,-57.75,7.47,8.99,491.2,2.667
1687629600.0,10.12,3.32,12.16,11.65,-9.71,-6.34,-10.58,-46.17,-84.19,8.99,13.73,535.0,3.667
1687651200.0,8.16,6.8,10.28,1.37,-8.19,2.3,-9.21,17.1,-78.46,12.75,19.46,546.0,5.0
1687672800.0,9.22,7.71,10.16,6.11,-9.56,3.76,0.84,26.67,4.96,11.62,13.07,544.4,1.667
1687694400.0,9.01,8.08,11.28,9.69,-9.28,-1.53,-8.39,-10.28,-73.11,8.3,12.67,541.4,2.333
1687716000.0,7.5,6.54,9.33,8.25,-6.9,0.94,-3.79,6.98,-33.47,5.56,6.96,505.4,3.333
1687737600.0,5.85,4.78,6.5,5.79,-5.16,0.78,-4.98,7.69,-81.41,4.95,6.38,500.4,2.0
1687759200.0,5.59,5.26,5.94,5.57,-4.72,-1.08,-4.18,-11.32,-49.57,6.19,7.75,521.9,2.333
1687780800.0,5.64,5.2,6.05,5.79,-4.35,-0.24,-5.55,-2.46,-76.28,6.45,11.05,566.8,2.667
1687802400.0,5.28,4.84,5.57,5.5,-5.35,-0.17,-4.64,-2.39,-68.49,8.75,17.5,555.5,2.0
1687824000.0,5.31,4.13,5.9,5.61,-4.89,-1.29,-4.77,-14.96,-65.81,7.64,10.63,502.9,2.333
1687845600.0,4.88,4.11,5.38,4.96,-4.56,-1.44,-4.78,-18.18,-84.21,8.89,9.66,506.6,2.333
1687867200.0,4.82,3.43,5.23,5.17,-4.9,-0.29,-4.02,-3.57,-63.04,9.58,12.11,532.3,2.0
1687888800.0,5.31,3.76,5.87,5.04,-5.52,0.32,-4.9,3.59,-69.32,9.85,11.49,524.9,1.667
1687910400.0,4.99,4.03,5.64,5.31,-5.57,-0.32,-4.46,-3.68,-68.49,9.65,11.85,498.6,2.0
1687932000.0,5.52,5.12,6.17,5.57,-5.77,0.06,-4.14,0.64,-48.78,10.61,12.18,491.2,1.333
1687953600.0,5.8,5.39,6.36,5.92,-5.05,1.52,-3.16,15.14,-33.91,4.43,11.79,494.5,1.667
1687975200.0,5.35,5.03,6.01,5.5,-5.14,-0.55,-4.01,-5.84,-50.41,4.03,8.74,504.9,2.0
1687996800.0,5.77,4.34,6.53,6.25,-5.83,-3.04,-6.0,-32.15,-76.68,5.49,13.85,513.8,2.667
1688018400.0,6.16,4.61,7.66,3.49,-7.17,-4.52,-6.33,-50.94,-84.81,10.72,14.4,509.5,3.0
1688040000.0,7.3,6.77,7.64,6.07,-6.61,-3.25,-5.15,-27.17,-46.26,11.29,14.43,513.3,1.667
1688061600.0,6.86,3.24,8.07,7.25,-5.88,-3.22,-4.98,-26.22,-51.0,9.33,16.91,507.1,3.667
1688083200.0,4.63,2.79,7.36,6.7,-4.24,0.6,-3.15,8.53,-44.37,7.55,15.77,517.6,2.667
1688104800.0,3.92,3.19,5.47,0.69,-2.29,-2.55,-3.97,-38.96,-75.68,10.62,13.66,516.0,1.667
1688126400.0,6.65,4.24,7.39,-1.95,-1.44,1.04,-3.17,9.07,-39.24,9.25,14.19,588.9,3.0
1688148000.0,7.02,5.6,7.69,-2.73,0.24,2.26,-0.38,19.02,-3.81,10.98,12.73,504.9,0.333
1688169600.0,6.22,3.17,7.34,2.38,-1.63,1.89,-2.76,16.85,-37.42,11.02,13.69,509.9,2.0
1688191200.0,6.28,6.06,6.67,-5.14,-2.08,1.67,0.54,15.51,4.94,10.64,11.07,492.9,0.667
1688212800.0,5.9,5.23,6.29,-1.24,-0.34,0.75,-0.55,7.33,-5.75,2.96,11.97,505.1,0.667
1688234400.0,5.04,4.16,5.71,0.36,-4.87,1.44,-1.22,17.4,-13.75,3.89,11.2,503.2,1.0
1688256000.0,5.3,4.67,6.03,3.04,-0.87,0.06,-2.55,0.69,-27.31,4.12,11.01,502.9,0.667
1688277600.0,5.87,5.59,6.15,1.27,2.78,-1.5,-3.98,-14.8,-44.07,3.98,7.01,484.3,0.667
1688299200.0,6.28,5.97,6.45,1.87,4.67,-1.16,-3.19,-10.7,-30.36,3.88,4.87,459.4,1.667
1688320800.0,5.89,5.05,6.36,3.52,4.11,0.3,-2.45,2.91,-25.92,3.44,5.33,453.1,0.333
